b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
8680.347656,69114.765625,0,1125,34583.507812,126344.554688,16308,26749,21247.488281,97236.125,9793,13478,12560.728516,48028.546875,7520,9217,42868.171875,214803.6875,10730,16657,25662.103516,164753.78125,3570,6661,145602.34375,720281.5,47921,73887
1021.391235,3641.383545,0,304,27669.078125,120745.8125,17710,23725,37855.820312,205935.015625,9819,17266,13298.757812,55346.96875,7335,9036,36065.785156,158952.71875,11281,16087,26379.578125,167645.34375,3659,6701,142290.40625,712267.25,49804,73119
8515.150391,33633.695312,5338,10001,49849.957031,394002.375,11841,20916,17365.191406,47773.84375,9585,12492,28909.394531,132530.46875,7956,12479,42317.828125,259240.28125,8094,13559,32542.875,261854.65625,2409,6198,179500.390625,1129035.25,45223,75645
9520.427734,75174.632812,0,1232,30945.386719,129839.21875,16274,23488,11859.564453,18492.996094,12728,14236,31832.117188,154141.8125,8368,13919,43315.714844,278869.875,7702,13408,34808.117188,260288.453125,3230,7228,162281.34375,916806.9375,48302,73511
8505.398438,48718.898438,5407,9691,22411.457031,58223.828125,14729,20631,21742.197266,78755.8125,9217,13107,43434.78125,435297.59375,7633,13525,25080.238281,117195.921875,8098,10940,29624.935547,221493.28125,3978,7064,150799.015625,959685.3125,49062,74958
1254.549805,12123.634766,0,142,20670.015625,46258.53125,18131,22942,30938.796875,125751.515625,14562,20329,32619.630859,224551.40625,6991,12028,36621.101562,225142.40625,8049,12959,31169.28125,211004.578125,4030,7511,153273.375,844832.0625,51763,75911
0.0,0.0,0,0,13771.271484,16488.714844,18298,20371,49226.542969,263205.8125,16300,24917,24749.671875,147908.4375,7466,10741,35990.601562,211394.75,7640,12262,32937.980469,222950.671875,4035,7801,156676.0625,861948.4375,53739,76092
0.0,0.0,0,0,17819.263672,38279.621094,19445,22918,37366.320312,205477.375,14675,21119,36263.242188,280091.4375,6894,12082,33732.648438,204546.71875,7986,12364,35185.109375,267241.0,3929,7823,160366.578125,995636.125,52929,76306
0.0,0.0,0,0,32764.542969,144316.28125,21446,26589,29481.837891,154267.34375,11709,17108,30652.820312,198574.53125,9707,14164,29430.748047,161698.671875,8054,12002,28346.814453,198148.78125,3221,6533,150676.75,857005.625,54137,76396
673.026123,4111.905273,0,114,28228.777344,101396.640625,21164,27259,33566.070312,178196.5625,11281,18090,25483.175781,121447.773438,9008,13353,32420.6875,162435.5,7792,12417,27740.316406,202579.375,2772,6018,148112.0625,770167.75,52017,77251
