sample_id,b1_mae,b1_rmse,b1_d1,b1_px,b2_mae,b2_rmse,b2_d1,b2_px,b3_mae,b3_rmse,b3_d1,b3_px,b4_mae,b4_rmse,b4_d1,b4_px,b5_mae,b5_rmse,b5_d1,b5_px,b6_mae,b6_rmse,b6_d1,b6_px,all_mae,all_rmse,all_d1,all_px
environment_1/06889,0.579442,1.227252,0.520542,45030,0.747081,1.084449,0.614607,20771,1.210486,2.131412,0.657685,6643,3.095745,4.132774,0.403475,5123,3.159899,4.935226,0.563953,2408,6.238288,9.119831,0.546578,1052,0.983405,2.09631,0.550125,81027
environment_1/06890,3.012805,3.300367,0.0,4781,0.44508,1.014521,0.884941,28003,0.711991,1.16896,0.775587,18359,1.077724,1.669945,0.718765,8292,1.314892,2.61333,0.803485,5165,4.553121,7.316295,0.63952,2419,0.994959,2.094005,0.756159,67019
environment_1/06891,2.025423,2.063804,0.0,1984,0.337532,0.84624,0.903963,21523,0.423977,0.781859,0.904096,21803,0.913402,1.773191,0.776034,6309,1.440903,2.906737,0.791325,5372,5.112127,7.882005,0.623616,2981,0.821543,2.189936,0.836624,59972
environment_1/06892,1.602167,1.645633,0.0,623,0.302326,0.552044,0.897952,24165,0.243501,0.441525,0.951837,10589,0.585379,1.337076,0.898241,5513,1.072303,2.350544,0.865828,5642,5.04697,7.759114,0.641804,3526,0.758221,2.298332,0.876543,50058
environment_1/06893,0.453781,1.07858,0.754014,9903,0.121272,0.3804,0.952079,13543,0.202167,0.765992,0.955568,9070,0.341213,1.204784,0.958637,4932,0.858627,2.425815,0.891919,5024,4.361465,7.577331,0.685746,2743,0.573481,2.17053,0.887272,45215
environment_1/06894,5.909085,6.987807,0.0,3339,0.025308,0.13807,0.998366,14073,0.048319,0.172266,0.999172,9660,0.116028,0.347794,0.996021,5026,0.230097,0.865352,0.991152,4973,0.850802,2.768036,0.948496,2427,0.616378,2.173101,0.909894,39498
environment_1/06895,,,,0,0.037934,0.047032,1.0,14532,0.039562,0.049953,1.0,10034,0.060044,0.084677,1.0,5190,0.257792,0.409602,1.0,5190,4.081237,6.371967,0.649602,2891,0.380491,1.76855,0.973227,37837
environment_1/06896,0.184648,0.300364,0.94323,12031,0.263875,0.89437,0.950892,34129,0.603237,1.145462,0.86921,19191,1.311391,2.070156,0.742383,6630,2.985045,4.175363,0.569296,7302,6.372811,7.616034,0.318601,4118,0.953688,2.31804,0.849786,83401
environment_1/06897,0.608231,1.396434,0.421833,9243,0.203648,0.640113,0.951682,37460,0.693431,1.24058,0.805694,18512,1.792993,2.669062,0.629512,7536,3.526354,4.725924,0.481414,7667,7.662392,8.878134,0.219019,3607,1.121977,2.607054,0.757977,84025
environment_1/06898,0.533355,1.18776,0.839677,13373,0.383826,0.872996,0.899149,45334,1.150496,1.533923,0.667866,11947,1.792069,2.41262,0.641615,5349,4.399573,5.321934,0.314275,5457,10.025807,10.629693,0.053369,2642,1.169536,2.593616,0.775939,84102
environment_1/06899,0.440082,0.788596,0.539415,22593,0.43956,0.784548,0.831305,31803,1.212032,1.9036,0.663026,12728,2.461824,3.292783,0.470571,6643,4.453557,5.529233,0.346861,8698,9.40268,10.396528,0.114735,2545,1.39242,2.854707,0.629326,85010
environment_1/06900,0.079017,0.314579,0.14546,41496,1.806109,2.278565,0.344103,20706,2.667687,3.578602,0.422361,8005,3.702551,4.515472,0.274771,7872,6.700215,7.500746,0.142447,8368,12.145219,12.688036,0.032297,1641,1.89782,3.549158,0.226478,88088
environment_1/06901,1.267871,1.381847,0.124519,3895,0.98952,1.352377,0.575341,35054,1.611487,2.144059,0.500641,24944,2.370123,2.83249,0.430581,9241,5.025345,5.891695,0.249147,9970,9.802516,10.507728,0.060488,3323,2.1336,3.355882,0.460562,86427
environment_1/06902,0.642357,1.312773,0.756507,6916,0.298341,0.642129,0.907756,40512,0.858878,1.382433,0.713321,19098,1.711989,2.577428,0.642294,7481,2.866963,4.047434,0.576377,9931,5.863424,7.17129,0.323568,3072,1.059917,2.237201,0.771785,87010
environment_1/06903,0.292869,0.852687,0.901179,24600,0.446246,0.828672,0.804908,30560,1.040852,1.802728,0.695571,11809,2.416216,3.567703,0.577087,7524,2.729397,3.922444,0.620526,9052,5.890184,6.950032,0.288863,3403,1.104841,2.341402,0.758189,86948
environment_1/06904,1.337209,2.20646,0.145617,17910,0.972909,1.795045,0.687474,29028,1.176853,1.945086,0.702492,13361,1.503256,2.286515,0.703535,11003,3.483067,4.639749,0.459915,10565,7.448693,8.436201,0.148444,4500,1.792039,3.112141,0.523556,86367
environment_1/06905,0.913746,1.539912,0.51572,11896,1.140265,2.00245,0.649262,22216,0.581083,1.023463,0.862481,16405,1.529559,2.330182,0.709307,17503,2.570774,3.48316,0.569364,12038,5.369936,6.421199,0.29534,4764,1.521255,2.596809,0.652944,84822
environment_1/06906,2.825064,2.920454,0.0,585,0.410282,0.784614,0.87567,11389,0.499388,0.816584,0.893852,33623,1.316109,1.880688,0.682503,18375,2.40926,3.369075,0.603124,13765,5.869713,7.104234,0.302663,5445,1.351541,2.525304,0.751581,83182
environment_1/06907,0.247572,0.247655,1.0,4,0.411666,0.680016,0.887996,30606,0.638329,1.033585,0.797557,27178,1.716882,2.375655,0.561178,13044,3.153085,4.184581,0.466806,9098,7.367151,8.56464,0.247798,5109,1.395471,2.766563,0.725444,85039
environment_1/06908,0.594094,0.744624,0.476302,2996,0.70709,1.033116,0.671154,34694,0.842664,1.24288,0.76616,25526,1.722327,2.371377,0.581625,9611,3.386949,4.40452,0.472778,9239,6.653969,7.98995,0.310363,3860,1.412275,2.547922,0.645032,85926
environment_1/06909,0.422785,0.786295,0.557799,43824,1.519878,1.941296,0.400684,9948,2.371948,2.957863,0.331009,17350,4.036916,4.840928,0.299463,6141,5.9093,7.222163,0.317776,7285,9.85773,10.963084,0.122729,2477,1.919664,3.453608,0.443918,87025
environment_1/06910,0.788774,1.516112,0.520746,14750,0.81956,1.193383,0.632989,25269,1.330551,2.066223,0.603323,20702,2.293348,3.199033,0.532522,13145,3.464469,4.595706,0.475438,10504,7.111684,8.14046,0.172243,2630,1.668155,2.814025,0.55877,87000
environment_1/06911,0.658648,1.287676,0.394542,24403,0.856603,1.330778,0.672386,19349,1.328018,1.962449,0.593149,26506,1.753233,2.552147,0.645718,10884,3.762662,4.739558,0.413878,5707,7.969791,8.679546,0.076519,1712,1.378122,2.387646,0.540656,88561
environment_1/06912,0.673976,1.556491,0.664341,6164,0.729055,1.181852,0.637116,38803,1.104895,1.662179,0.66157,24918,1.845858,2.55221,0.600561,11053,4.392918,5.217542,0.260861,4949,9.902769,10.54125,0.049048,1733,1.361333,2.476243,0.608491,87620
environment_1/06913,2.269093,3.028579,0.228179,12683,0.731913,1.086207,0.611284,38658,0.929015,1.416554,0.703815,19005,1.592917,2.271892,0.619575,8940,3.003696,3.939785,0.481226,6658,8.23263,9.049354,0.114894,2115,1.435179,2.436503,0.555162,88059
environment_1/06914,0.731276,1.338857,0.249981,13153,0.570485,0.88023,0.785373,32256,0.964204,1.471322,0.663176,25111,1.750384,2.434423,0.603328,10157,3.405293,4.383598,0.445762,5227,9.017037,9.526465,0.040075,2146,1.217045,2.281503,0.611221,88050
environment_1/06915,0.46607,0.751111,0.714619,26617,0.754174,1.146956,0.648526,33479,1.52063,2.207862,0.54984,17145,1.833114,2.614555,0.565702,4665,3.724445,4.703087,0.4196,5255,7.827646,8.580222,0.103841,1406,1.161321,2.109893,0.622692,88567
environment_1/06916,0.801546,1.774812,0.561095,30289,0.750685,1.143047,0.664302,24948,1.146757,1.676115,0.668487,19049,2.344912,3.056034,0.479981,6444,3.742897,4.4979,0.354107,5199,9.240436,9.74159,0.037081,2508,1.386248,2.5717,0.580402,88437
environment_1/06917,1.241915,1.991429,0.355233,27337,0.900913,1.174047,0.455498,31111,1.657514,2.311821,0.511439,14993,4.334771,4.829475,0.177983,7349,6.843613,7.433456,0.10413,5061,11.625021,11.957381,0.023301,2060,2.016459,3.33373,0.380305,87911
environment_1/06918,0.484019,1.033383,0.753697,33406,1.210936,1.763891,0.509515,20704,1.305062,1.88349,0.614125,18690,2.183317,2.963545,0.478187,5891,3.57736,4.90157,0.52809,7387,5.92777,7.41234,0.371788,1985,1.325034,2.393903,0.620703,88063
environment_1/06919,1.689175,2.434224,0.208573,11478,0.694494,1.339735,0.724167,36185,0.863474,1.461335,0.694307,16775,2.16157,3.122974,0.529972,7974,3.800045,4.896039,0.445024,10732,7.213297,8.573565,0.26896,2558,1.58075,2.841238,0.582659,85702
environment_1/06920,0.839853,1.604609,0.617167,47300,1.117731,1.569719,0.388913,13890,2.363286,3.091852,0.430086,11221,3.532563,4.28024,0.336296,9789,5.150936,6.234854,0.303961,3711,10.379581,11.082138,0.007052,1418,1.719731,2.952031,0.502124,87329
environment_1/06921,0.419049,1.108642,0.292035,35958,1.46338,2.026047,0.432039,7828,2.296934,3.159825,0.476013,24472,3.248541,4.106757,0.301919,11672,5.960633,6.808532,0.144851,4943,12.010169,12.534351,0.036131,1716,1.971658,3.425874,0.344547,86589
environment_1/06922,1.79039,1.803356,0.0,174,0.507264,0.956444,0.855696,36742,0.678048,1.067804,0.73546,26393,1.56257,2.311934,0.636638,9946,2.492523,3.600882,0.598128,7480,7.503398,9.112778,0.32571,2711,1.094986,2.295097,0.749467,83446
environment_1/06923,1.044753,2.185505,0.681969,19300,0.762813,1.585668,0.673957,30907,1.382372,2.074238,0.567805,16518,2.428113,3.43912,0.517098,6960,2.986584,4.611136,0.589827,4286,8.374365,9.852606,0.250671,3351,1.528943,3.015967,0.618996,81322
environment_1/06924,0.261129,0.716119,0.774183,43739,1.281487,1.871962,0.52635,15446,1.945106,2.613991,0.441274,12652,2.229105,3.324891,0.545358,2822,4.572612,5.918034,0.402453,4239,7.966194,9.778355,0.328902,2633,1.256867,2.700145,0.633943,81531
environment_1/06925,1.477031,1.844369,0.187366,3261,0.648407,1.12625,0.692572,25606,0.597796,1.13357,0.791911,16887,1.387982,2.478748,0.72164,10023,2.466877,4.117752,0.678418,9786,4.757967,7.330807,0.593234,3813,1.264262,2.67842,0.689749,69376
environment_1/06926,0.116347,0.338767,0.961495,18777,1.365139,2.046372,0.458189,10703,0.559649,1.267886,0.877234,17790,1.032454,2.100336,0.810426,9131,2.221696,3.425714,0.630298,9981,5.52507,8.021134,0.525256,3029,1.081809,2.482793,0.775756,69411
environment_1/06927,,,,0,0.610353,1.078703,0.806405,10336,0.596279,1.261181,0.86851,28854,1.042303,1.868024,0.74469,9604,1.434445,2.586822,0.776005,9152,5.138964,7.676202,0.57592,4294,1.104092,2.553089,0.805302,62240
environment_1/06928,0.183267,0.202294,1.0,1014,0.51466,0.967198,0.837063,23058,0.604383,1.20902,0.803489,15765,1.30023,2.121142,0.71296,12068,1.485172,3.174752,0.821795,6139,5.780885,8.651164,0.571119,4155,1.131998,2.754145,0.787858,62199
environment_1/06929,5.55483,5.696199,0.0,3600,0.57431,1.005576,0.745042,9378,0.298483,0.600554,0.95273,18976,0.658206,1.158769,0.86834,9365,0.762702,2.303496,0.908526,6603,4.513427,7.475704,0.648671,4779,1.210929,2.915044,0.802584,52701
environment_1/06930,2.40652,2.410879,0.0,38,0.826338,1.927539,0.795043,11861,0.631727,1.435838,0.847771,22210,0.429799,1.129602,0.908353,6285,1.193631,2.90148,0.862965,6159,7.71896,10.110474,0.434951,5934,1.520004,3.796537,0.797607,52487
environment_1/06931,1.317528,1.341342,0.0,680,0.708647,1.14785,0.765339,32775,1.021069,1.396827,0.650575,28627,2.453474,3.111652,0.462734,9459,5.475237,6.243802,0.198291,9481,10.407109,10.95504,0.056798,3891,1.98985,3.480176,0.591028,84913
environment_1/06932,3.503067,3.577204,0.0,145,0.423104,0.999066,0.86783,43686,0.602458,1.137392,0.85568,22173,1.25342,2.017492,0.739334,7922,2.567789,3.728007,0.603021,7877,6.030475,6.91807,0.257769,3926,1.00528,2.170192,0.799076,85729
environment_1/06933,0.647578,1.347911,0.78196,7971,0.522876,1.161492,0.840374,44078,0.735378,1.475373,0.827131,16741,1.813295,2.775727,0.633775,7023,3.317861,4.619944,0.537672,7698,6.810623,8.404089,0.380859,3072,1.151705,2.510671,0.772461,86583
environment_1/06934,1.329646,2.059213,0.276341,24600,0.475897,0.903186,0.795061,29155,1.559445,2.345507,0.5722,14252,2.426113,3.394703,0.520688,7613,3.89344,5.392583,0.504734,7287,7.149377,9.155307,0.410412,2958,1.593183,2.963467,0.547243,85865
environment_1/06935,0.665418,1.387882,0.442785,31871,1.298896,2.04687,0.597964,20727,0.878136,1.478011,0.749425,14794,1.555676,2.802836,0.790796,7605,3.308491,4.682962,0.55306,7124,9.171487,10.493035,0.130447,3465,1.499085,3.015069,0.560828,85586
environment_1/06936,3.12701,3.79933,0.167825,7341,0.855084,1.387719,0.64695,33508,0.689746,1.323545,0.816153,19984,1.512045,2.318472,0.640451,7896,3.085566,4.226926,0.514397,10037,5.892209,7.430327,0.350387,4652,1.626878,2.863741,0.612218,83418
environment_1/06937,0.441112,1.172078,0.877823,13415,0.645842,1.123507,0.755962,22308,0.816887,1.451956,0.747024,20243,2.113254,3.015844,0.525045,10481,3.281947,4.494362,0.505729,11694,6.334062,7.770725,0.282567,5220,1.564918,2.97139,0.679622,83361
environment_1/06938,2.735253,3.286504,0.0,3377,0.662755,1.563711,0.820322,14654,0.571229,1.141467,0.843444,21034,1.456871,2.125208,0.680103,19847,2.370622,3.27896,0.597682,15269,4.931686,6.573882,0.513001,6384,1.583313,2.795074,0.690883,80565
environment_1/06939,1.199456,2.383345,0.690369,16271,0.721142,1.164927,0.672998,7529,0.825623,1.345221,0.749373,23525,1.561499,2.253778,0.611685,16757,2.897954,4.034542,0.555391,14172,5.707664,7.540413,0.422966,4842,1.675664,2.976759,0.65103,83096
environment_1/06940,1.226786,1.303269,0.020168,595,0.413186,0.65604,0.857894,23961,0.697568,1.18327,0.750503,25355,1.486402,2.235941,0.629406,12113,2.715673,3.803859,0.596457,15691,4.863675,6.713124,0.48942,4773,1.359565,2.58105,0.714237,82488
environment_1/06941,0.785197,1.290113,0.723109,3384,0.50195,0.862323,0.783135,30383,0.825964,1.416427,0.748187,23446,2.296001,3.113258,0.530383,14844,3.010623,4.165237,0.535553,9760,6.831431,8.092281,0.257476,3779,1.478514,2.725707,0.675919,85596
environment_1/06942,1.651553,1.870427,0.040418,2103,0.589616,1.018705,0.773555,24315,0.967551,1.473343,0.658522,27381,1.579511,2.248235,0.64576,18973,3.1863,4.190393,0.47301,9596,7.33179,8.609899,0.25243,2983,1.484655,2.601319,0.638177,85351
environment_1/06943,0.690559,1.145719,0.610292,14652,0.72735,1.038881,0.626802,21364,0.972057,1.476873,0.66683,28619,1.620527,2.501841,0.627485,6840,3.088053,4.126672,0.511734,10951,7.807998,8.857895,0.1932,3147,1.436784,2.605529,0.606745,85573
environment_1/06944,1.536453,1.847849,0.103393,8724,0.582735,1.094316,0.816554,36643,0.788156,1.370902,0.710627,14369,1.837237,2.606625,0.607237,14426,2.830832,3.91657,0.543401,8767,7.198574,8.091403,0.148748,3395,1.411464,2.53662,0.637864,86324
environment_1/06945,0.394057,0.967115,0.888292,29022,0.660062,1.273069,0.701811,13250,0.949354,1.541984,0.717813,22641,1.527941,2.35116,0.709727,12378,3.33375,4.379005,0.445334,6247,8.657883,9.489633,0.109467,2704,1.215489,2.488749,0.732752,86242
environment_1/06946,2.890033,3.009566,0.0,1827,0.663898,1.085181,0.831129,24421,0.471362,0.776001,0.896978,34012,1.424279,1.972699,0.648035,14277,2.984823,3.779607,0.444548,8548,6.824552,7.959076,0.266368,3574,1.24355,2.328509,0.747862,86659
environment_1/06947,0.723378,0.800752,0.49763,1055,0.4849,0.691394,0.813621,53139,1.099707,1.544332,0.60959,17935,2.268073,2.816791,0.44412,7534,4.975528,5.783988,0.199862,5809,7.915604,9.151887,0.210449,2029,1.237755,2.373435,0.681444,87501
environment_1/06948,0.366558,0.674915,0.750465,39257,0.879198,1.174047,0.515364,25058,1.702571,2.197336,0.415053,13526,3.369771,4.203993,0.360129,4665,6.030858,6.760497,0.185689,4556,9.359252,10.321203,0.154804,1124,1.283268,2.447233,0.574796,88186
environment_1/06949,0.145573,0.367772,0.392358,58230,1.08133,1.555179,0.594187,20539,1.901246,2.468518,0.45222,6645,3.335433,4.24754,0.429087,1664,5.558648,7.101647,0.390587,1636,7.505187,9.928707,0.439206,403,0.684366,1.67591,0.444203,89117
environment_1/06950,0.987541,1.55494,0.412637,32777,0.839754,1.206733,0.607806,25467,1.408716,1.920583,0.520209,18012,1.830233,2.588342,0.575927,6447,4.213531,5.406494,0.373297,3303,9.456587,10.631174,0.176117,1164,1.329044,2.282329,0.499312,87170
environment_1/06951,1.360128,1.934575,0.239868,30596,0.9127,1.305549,0.594142,27278,1.303093,1.888242,0.543835,13642,1.68131,2.596705,0.633572,5308,2.897923,4.118642,0.578342,5827,7.479776,8.804815,0.250128,1951,1.47386,2.42016,0.45136,84602
environment_1/06952,0.360492,0.52466,0.227379,34691,1.177974,1.680404,0.519765,27270,1.307585,2.050101,0.629824,11065,1.813437,2.542079,0.562974,7114,2.746867,4.369917,0.64536,3254,7.022964,8.652339,0.310274,1937,1.107923,2.127359,0.418804,85331
environment_1/06953,0.820665,1.268158,0.514661,23089,0.843457,1.424085,0.59233,22972,0.71648,1.29594,0.796162,20428,1.629286,2.400363,0.641902,8453,3.002955,4.304075,0.541227,4645,7.688184,9.320292,0.308775,2416,1.210398,2.375271,0.615099,82003
environment_1/06954,1.57283,1.979881,0.023515,12120,0.570932,1.171194,0.800746,27884,0.861827,1.503442,0.711342,21839,1.071818,1.982948,0.762104,6919,2.752104,4.390594,0.640032,6195,6.71613,8.805812,0.426639,3401,1.290369,2.638424,0.623255,78358
environment_1/06955,0.69594,1.569616,0.547083,30319,1.287534,2.360256,0.604498,20144,1.319751,2.145471,0.621102,12378,1.73674,3.068321,0.7078,4846,4.423412,5.86725,0.436979,7561,8.077908,9.877182,0.306538,2600,1.621575,3.212597,0.564986,77848
environment_1/06956,0.79922,2.333524,0.828887,19531,0.617441,0.950886,0.738411,21744,0.695025,1.44254,0.792691,13217,2.396677,3.628839,0.581855,7837,3.737505,5.254347,0.530337,7120,8.067006,10.070144,0.342951,2738,1.464288,3.182089,0.72031,72187
environment_1/06957,3.09175,3.320106,0.0,2806,1.162728,1.969823,0.629188,7880,0.479253,0.942298,0.85212,21585,0.651068,1.203054,0.873181,12301,1.921835,3.489498,0.719843,8945,4.770543,7.573588,0.614897,4417,1.285144,2.820115,0.746487,57934
environment_1/06958,2.990314,2.990622,0.0,100,0.242895,0.571342,0.920732,6560,0.347282,0.728586,0.933051,26184,0.874253,1.728963,0.819709,9346,0.99515,2.590143,0.88899,6603,4.34265,7.339492,0.666814,4535,0.851735,2.500614,0.881826,53328
environment_1/06959,0.69944,0.704522,0.206897,29,0.518915,0.838455,0.858573,22174,0.444533,0.925026,0.83725,16086,0.326039,0.840967,0.942464,6257,0.72862,2.146149,0.929267,5853,6.417989,9.355842,0.543323,5032,1.03331,3.007003,0.84036,55431
environment_1/06960,1.895544,2.490644,0.144997,9814,0.741571,1.250224,0.692124,15058,0.383161,1.004915,0.893654,12638,0.228724,0.674874,0.976927,5721,0.95368,2.586646,0.910529,5499,5.896414,8.654101,0.569903,4120,1.23856,2.902181,0.682744,52850
environment_1/06961,0.37104,0.730671,0.569836,23956,1.114295,1.692624,0.552086,28309,1.01339,1.784014,0.758603,15344,1.932129,3.018062,0.63437,9392,3.115736,4.658833,0.583216,5672,7.402882,8.744177,0.269297,2889,1.322884,2.586216,0.595638,85562
environment_1/06962,0.613612,1.14243,0.429583,25427,0.851086,1.469452,0.666886,25868,0.737395,1.252272,0.81386,16724,1.427261,2.125806,0.692363,9664,3.137869,4.149424,0.498992,5457,7.520634,8.268686,0.154959,2904,1.193654,2.29057,0.600263,86044
environment_1/06963,0.638677,1.584875,0.106246,37432,0.50377,1.05323,0.850701,22974,0.628074,0.981225,0.854303,14537,1.985523,2.59738,0.495719,5372,4.089387,4.949954,0.397507,3771,9.460405,9.896218,0.048666,2548,1.094297,2.430276,0.464321,86634
environment_1/06964,2.343104,3.376679,0.351662,16513,1.503595,2.04662,0.356212,33466,2.249846,2.638179,0.259055,20984,3.861764,4.219314,0.151297,7092,7.928374,8.363175,0.036752,4027,13.366566,13.537196,0.0,3697,2.855631,4.264424,0.284277,85779
environment_1/06965,0.640062,1.185985,0.631698,22916,0.907461,1.381937,0.631966,36858,1.1988,1.746938,0.690346,14668,1.951599,2.799532,0.641033,3602,4.721517,5.936085,0.341732,5001,8.730947,9.559575,0.123891,3382,1.456361,2.765311,0.605505,86427
environment_1/06966,0.278057,0.978549,0.830572,37361,0.906062,1.403817,0.61238,20791,1.853318,2.520763,0.461347,17683,2.610279,3.5549,0.540413,4454,4.703485,6.021388,0.424393,3624,9.198087,10.220199,0.167488,2436,1.309532,2.703761,0.651704,86349
environment_1/06967,1.92239,3.212644,0.322967,18714,0.869005,1.143797,0.522998,28155,1.214683,1.891258,0.60787,14003,2.337104,3.300552,0.549284,13128,3.134603,4.268253,0.525968,8164,8.073231,9.434543,0.205128,3900,1.919614,3.267655,0.483199,86064
environment_1/06968,0.861375,1.868654,0.717573,13430,0.817549,1.399117,0.650365,17933,0.688782,1.252393,0.810185,27137,1.277776,1.982276,0.7159,13013,2.597268,3.620306,0.57348,10935,6.88124,8.00799,0.227136,2985,1.293296,2.444329,0.697049,85433
environment_1/06969,0.710914,1.285115,0.767151,11282,0.746038,1.083773,0.696274,23001,0.979086,1.480727,0.69541,29433,1.822601,2.501979,0.559585,8769,3.792828,4.772095,0.411895,9046,8.853132,9.595921,0.097793,3579,1.597641,2.869174,0.635895,85110
environment_1/06970,0.09271,0.280664,0.268727,51089,1.414468,1.81683,0.396953,19559,1.883999,2.734454,0.588865,9807,5.459962,6.168267,0.106933,5106,8.487088,8.924358,0.004241,2358,14.449081,14.614808,0.0,1114,1.290148,2.925377,0.312513,89033
