b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
5577.805664,7697.632812,2819,7186,15751.354492,56698.289062,15445,19198,19133.886719,43585.246094,9327,15519,22534.912109,63041.3125,11543,15304,23671.925781,110456.9375,9436,12362,35797.101562,311802.15625,1462,5721,122466.984375,593281.625,50032,75290
6798.754883,45760.949219,0,1154,17185.357422,60780.984375,17386,22281,10879.12207,20782.40625,13810,16246,21388.628906,46146.625,15946,19300,19934.152344,72222.414062,6376,9764,33773.332031,234419.609375,1311,6138,109959.34375,480113.0,54829,74883
0.0,0.0,0,0,8910.614258,20332.083984,16924,20146,13815.808594,22531.148438,21930,24147,19872.876953,48710.085938,11148,15605,24345.054688,109931.546875,5416,9753,31872.21875,250293.578125,1681,5550,98816.578125,451798.4375,57099,75201
0.0,0.0,0,0,5671.871582,6326.881836,21498,23215,17685.208984,28118.675781,22699,26865,11763.738281,28472.210938,7323,10061,25285.351562,119929.8125,6498,10398,29167.652344,245883.125,1251,4764,89573.820312,428730.6875,59269,75303
4.832168,7.783531,0,3,16704.289062,23000.117188,26403,32922,18604.335938,37287.214844,15554,21385,13773.683594,39391.414062,6288,9460,31554.820312,177393.15625,3952,9108,33514.863281,321396.6875,983,4612,114156.828125,598476.375,53180,77490
2425.694336,4196.774414,6541,7043,17673.957031,28661.794922,23792,32806,15985.776367,34472.511719,11552,16775,13972.599609,43197.476562,5349,8787,22266.277344,127290.078125,3855,7366,34048.203125,336733.1875,1120,4666,106372.507812,574551.875,52209,77443
9312.693359,22697.410156,11746,16324,6186.129395,6202.439453,20853,22917,12972.373047,29493.160156,10222,14276,11259.201172,42393.085938,3506,6198,23018.78125,123900.359375,4382,7993,37820.976562,371609.6875,1228,5218,100570.15625,596296.125,51937,72926
9695.374023,11969.025391,45,8277,8171.376953,10581.849609,25121,27583,13545.296875,28383.152344,12971,16738,15995.24707,58659.632812,3883,7821,27032.933594,149853.65625,4513,8727,49560.234375,492879.6875,885,6175,124000.46875,752327.0,47418,75321
358.017365,550.913635,0,238,14858.107422,21260.777344,27226,32974,13300.423828,39946.46875,9927,13820,12607.558594,43550.007812,4745,7615,34936.441406,202617.03125,5921,11321,38621.636719,355861.6875,1080,5588,114682.1875,663786.875,48899,71556
13572.978516,51326.570312,6045,11245,22898.628906,55577.863281,16247,25286,17764.167969,56065.128906,7393,12166,8882.408203,31137.65625,5031,6709,39127.746094,259512.328125,6492,11790,29834.320312,275909.6875,857,4206,132080.25,729529.25,42065,71402
1532.62439,8577.910156,0,339,17366.884766,57907.933594,19692,22779,15118.121094,37214.824219,11581,14881,8421.498047,21878.345703,6860,8181,42689.25,214108.0,9902,16483,21736.296875,176045.953125,1593,4053,106864.671875,515732.96875,49628,66716
5550.304688,32314.886719,0,957,10681.098633,30899.017578,17539,19534,10218.129883,21805.457031,11936,13923,13748.512695,31202.951172,10210,12525,34743.535156,123545.210938,10117,15850,16984.275391,116590.0625,1298,3463,91925.859375,356357.5625,51100,66252
0.0,0.0,0,0,9970.00293,21846.558594,18251,22030,7622.689453,13802.129883,11767,13497,18319.822266,41491.207031,11351,15231,35552.308594,141142.5625,7267,13828,18156.679688,158582.4375,991,2948,89621.5,376864.875,49627,67534
2421.675781,5547.394531,0,1069,13467.637695,33652.292969,16815,21671,17653.810547,52579.464844,13093,17327,20155.484375,52689.9375,9933,14277,34046.882812,167719.203125,4478,10480,25012.710938,268945.125,608,3085,112758.203125,581133.375,44927,67909
8209.985352,28464.179688,3634,6814,6243.264648,8295.587891,15325,18107,24282.15625,83625.671875,10804,17148,30973.933594,129509.054688,6290,13219,29902.078125,200489.171875,4164,8443,27644.253906,327215.34375,911,3269,127255.671875,777599.0,41128,67000
9480.535156,19737.03125,10854,17358,10351.788086,13248.806641,14130,19225,21931.005859,84092.53125,11511,16466,12760.493164,42784.992188,4545,7602,21638.324219,126347.1875,2550,6094,21433.421875,244957.875,685,2607,97595.570312,531168.4375,44275,69352
0.0,0.0,0,0,21766.425781,79677.484375,22628,28952,16728.933594,53033.597656,12427,15888,9785.84082,27009.066406,4579,6716,15928.225586,67770.9375,4067,6742,21997.068359,223654.53125,1313,3247,86206.5,451145.59375,45014,61545
1248.232056,8050.333984,453,626,19374.453125,52729.652344,18356,24519,17235.208984,32054.171875,10036,14929,25281.208984,102144.328125,2949,8613,21520.722656,135564.53125,1366,5043,37477.28125,428596.125,1,3664,122137.109375,759139.125,33161,57394
11724.725586,43341.761719,6088,10807,19208.886719,55437.410156,9106,15275,21996.089844,62895.414062,2840,10207,26826.613281,132077.171875,1265,6949,26932.599609,215784.90625,1371,4947,57544.054688,785018.75,72,4590,164232.96875,1294555.375,20742,52775
0.0,0.0,0,0,22480.609375,112880.578125,18590,23341,15828.806641,34928.769531,8670,14550,9327.404297,23895.318359,3035,5627,14065.044922,69905.8125,2429,4484,28997.914062,300497.4375,776,3525,90699.773438,542107.875,33500,51527
513.195251,270.287994,1122,1341,7900.698242,9603.998047,21654,24644,17082.761719,45793.609375,10292,14186,7565.883789,21145.84375,3089,4692,16033.0,84460.992188,1292,4464,35938.761719,409507.875,94,3633,85034.304688,570782.625,37543,52960
26884.609375,78173.476562,0,11610,13515.310547,25219.78125,13648,18932,17124.693359,38842.742188,6110,11825,7990.213379,25935.957031,2498,4066,14228.669922,84169.546875,2226,4154,26001.248047,323616.78125,767,2866,105744.75,575958.25,25249,53453
582.688782,55.396553,8996,8996,14168.960938,36256.453125,29015,33649,12664.038086,44376.898438,9401,12422,6709.005859,14535.984375,5979,7175,27999.277344,99626.921875,8519,13094,31887.320312,227189.375,856,5348,94011.296875,422041.03125,62766,80684
65.120399,13.64019,346,346,16671.59375,38909.996094,29411,32852,14407.880859,28187.710938,12746,15733,13203.289062,31536.375,5916,8915,37452.492188,176167.875,7763,13723,41034.09375,325491.0625,1128,6415,122834.476562,600306.625,57310,77984
6731.84082,40406.507812,0,1125,3933.062988,5166.545898,26307,26749,8275.126953,15659.143555,11100,13478,12039.074219,34092.816406,6541,9217,40360.03125,181224.453125,10642,16657,38139.140625,291622.3125,1909,6661,109478.28125,568171.75,56499,73887
496.097595,816.138794,0,304,7195.499023,11022.878906,21449,23725,17184.576172,39449.328125,12175,17266,12329.842773,35060.421875,6761,9036,45500.890625,214030.40625,8723,16087,43890.5625,377674.625,1690,6701,126597.46875,678053.75,50798,73119
