b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
8.687969,25.160616,0,3,10266.128906,15583.435547,29904,32922,13068.537109,18264.695312,17325,21385,12256.837891,31338.822266,6559,9460,25318.542969,129858.054688,5001,9108,29455.666016,279260.875,1392,4612,90374.398438,474331.0625,60181,77490
2223.549805,4357.958496,6176,7043,15126.693359,30859.783203,25823,32806,11489.240234,21031.662109,13548,16775,12793.492188,38470.335938,5908,8787,20416.914062,114216.078125,4353,7366,28816.703125,268550.8125,1560,4666,90866.59375,477486.625,57368,77443
10366.263672,31691.347656,7965,16324,6495.999023,8898.503906,21152,22917,8457.302734,14679.138672,11771,14276,8244.897461,25883.179688,4392,6198,18941.650391,93562.5625,4937,7993,31451.458984,282986.5,1770,5218,83957.570312,457701.21875,51987,72926
1524.47168,1086.532959,6841,8277,6635.130859,9703.374023,25924,27583,9415.274414,18703.640625,14516,16738,9709.15332,31777.935547,5823,7821,20353.363281,103798.96875,5510,8727,38964.652344,348607.53125,1535,6175,86602.046875,513678.03125,60149,75321
114.18013,82.174355,157,238,36161.289062,166470.34375,23821,32974,17076.568359,52412.234375,8909,13820,16369.142578,68508.859375,4249,7615,48715.523438,373787.0,4957,11321,42579.59375,436260.0625,1381,5588,161016.28125,1097520.75,43474,71556
1132.534668,862.187256,11022,11245,16148.351562,35908.398438,19978,25286,14834.826172,46010.347656,8010,12166,6185.154297,18497.054688,5615,6709,35669.1875,220641.609375,6947,11790,28145.910156,280255.78125,1252,4206,102115.96875,602175.375,52824,71402
1168.638916,4304.563477,0,339,17845.986328,64103.417969,18392,22779,12357.349609,28738.457031,11551,14881,7408.247559,18213.539062,6952,8181,44102.972656,212901.03125,8942,16483,22389.224609,193731.015625,1476,4053,105272.421875,521992.0,47313,66716
4285.518066,19274.757812,0,957,7669.361328,22398.210938,17636,19534,7068.977539,11554.708008,12280,13923,13966.379883,34709.90625,9965,12525,33731.703125,123547.734375,9721,15850,15642.609375,109667.148438,1622,3463,82364.546875,321152.46875,51224,66252
0.0,0.0,0,0,5254.540039,9860.297852,20399,22030,7075.01416,13724.981445,11838,13497,13986.368164,26210.363281,12522,15231,31102.261719,119234.25,8252,13828,16222.488281,145283.65625,1227,2948,73640.671875,314313.5625,54238,67534
2286.562256,4906.526367,0,1069,11724.357422,27228.011719,17108,21671,14535.306641,35385.429688,12846,17327,21508.894531,56853.742188,9029,14277,30735.548828,149491.46875,5034,10480,22308.246094,242880.5,1107,3085,103098.921875,516745.6875,45124,67909
23551.578125,104989.828125,129,6814,6672.624512,10409.932617,15044,18107,20597.304688,69785.320312,12568,17148,27415.050781,112331.476562,7676,13219,25678.675781,152161.703125,4445,8443,24188.640625,268424.125,1101,3269,128103.875,718102.375,40963,67000
5328.87207,9098.016602,15331,17358,11741.500977,19581.146484,13378,19225,22598.310547,90411.125,10564,16466,14613.072266,58321.859375,4305,7602,22955.080078,146364.53125,2371,6094,20467.011719,254381.40625,995,2607,97703.851562,578158.0625,46944,69352
0.0,0.0,0,0,8797.558594,9692.649414,26296,28952,13319.6875,39773.578125,12970,15888,8588.973633,25676.054688,4545,6716,17385.677734,89167.539062,4104,6742,20253.363281,211272.1875,1512,3247,68345.257812,375582.03125,49427,61545
1391.370361,10908.378906,453,626,15579.322266,37584.007812,18739,24519,16043.130859,46254.332031,12145,14929,21229.128906,88315.03125,4642,8613,16006.046875,90116.820312,3021,5043,28722.078125,301460.375,485,3664,98971.078125,574638.875,39485,57394
